index,filename,title,full_year,start_year,mid_year,end_year,circa,continent,country,artstor_url,image_url,artstor_artist,first_artist,second_artist,notes,attributed_to,attributed_to_2,attributed_to_3,copy_of,in_style_of,workshop_of,circle_of
4650,0005933.jpeg,Portrait of a Baby,about 1845,,1845,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_BOSTON_103836971;prevRouteTS=1568737975315,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/boston/bmfa.57-35.jpg,Sturtevant J. Hamblin,Sturtevant J. Hamblin,,,,,,,,,
4651,0005936.jpeg,Portrait of an Old Lady,1848,,1848,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGAIG_10313951826;prevRouteTS=1568737975315,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/nga_l01_a22198_8b_srgb.jpg,J.C. Robinson,J.C. Robinson,,,,,,,,,
4652,0005937.jpeg,Portrait of Dr. Oscar Potter,1848,,1848,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000894970;prevRouteTS=1568737975315,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d5238/41822000894970.jpg,"Bingham, George Caleb, 1811-1879",George Caleb Bingham,,,,,,,,,
4653,0005939.jpeg,Portrait Said to Represent Mrs. Philip Hone (Catharine Dunscomb),1840's,1840,1845,1849,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10311808697;prevRouteTS=1568737975315,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/34089_post_8b.jpg,"Carlin, John (American, 1813-1891) (attributed to)",Unsure,,,John Carlin,,,,,,
4654,0005941.jpeg,Self Portrait,1849,,1849,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_BOSTON_103840821;prevRouteTS=1568737975315,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/boston/bmfa.126-1.jpg,William Morris Hunt,William Morris Hunt,,,,,,,,,
4655,0005942.jpeg,Portrait of Melinda Wilkins Furman,ca. 1845,,1845,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AROLLINSIG_10310802953;prevRouteTS=1568737989538,https://mdxdv.artstor.org/thumb/imgstor/size1/rollins/d0001/rollins_1956.19.02.p_8b_srgb.jpg,Charles Loring Elliott (1812 - 1868),Charles Loring Elliott,,,,,,,,,
4656,0005943.jpeg,Conjockety,1850,,1850,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_40435744;prevRouteTS=1568737989538,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/21770143.jpg,Lars Gustaf Sellstedt,Lars Gustaf Sellstedt,,,,,,,,,
4657,0005944.jpeg,Portrait of Otis Ainsworth Skinner 1807-1861,ca. 1850,,1850,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_42262756;prevRouteTS=1568737989538,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/13108255.jpg,"Hoit, Albert Gallatin",Albert Gallatin Hoit,,,,,,,,,
4658,0005945.jpeg,Portrait of a Lady,ca. 1850,,1850,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_SAAM_103809520;prevRouteTS=1568737989538,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/saam/saam.1946.3.17_1a.jpg,"Daniel F. Ames, North American; American, active ca. 1837-1858, (Artist),",Daniel F. Ames,,,,,,,,,
4659,0005946.jpeg,Idealized Portrait,c. 1845,,1845,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMHOUSTONIG_10313878654;prevRouteTS=1568737989538,https://mdxdv.artstor.org/thumb/imgstor/size1/ahouston/d0001/mfahouston_85198_8b_srgb.jpg,"Peale, Rembrandt (American, 1778-1880)",Rembrandt Peale,,,,,,,,,
4660,0005949.jpeg,Portrait of a Gentleman,ca. 1850,,1850,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_SAAM_103809516;prevRouteTS=1568737989538,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/saam/saam.1962.5.2_1a.jpg,"Unidentified, North American; American, n.d., (Artist),",Anonymous,,,,,,,,,
4661,0005950.jpeg,Portrait of a Man,c. 1845-1850,1845,1847.5,1850,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ABARNESIG_10313041806;prevRouteTS=1568737989538,https://mdxdv.artstor.org/thumb/imgstor/size1/abarnes/d0001/barnes_bf993_i4r_8b_srgb.jpg,"Attributed to Joseph Goodhue Chandler,  American, 1813-1884",Unsure,,,Joseph Goodhue Chandler,,,,,,
4662,0005951.jpeg,Portrait of Mrs. Jonathan Russell,c. 1845,,1845,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMHOUSTONIG_10313878501;prevRouteTS=1568737989538,https://mdxdv.artstor.org/thumb/imgstor/size1/ahouston/d0001/mfahouston_26485_8b_srgb.jpg,"Healy, George Peter Alexander (American, 1813-1894)",George Peter Alexander Healy,,,,,,,,,
4663,0005952.jpeg,Portrait of a Gentleman,ca. 1850,,1850,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_SAAM_103809710;prevRouteTS=1568737989538,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/saam/saam.1963.11.6_1a.jpg,"Unidentified, North American; American, n.d., (Artist),",Anonymous,,,,,,,,,
4664,0005953.jpeg,Portrait of a Young Girl,ca. 1850,,1850,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ASMITHIG_10314008234;prevRouteTS=1568737989538,https://mdxdv.artstor.org/thumb/imgstor/size1/smith/art/smith_college_l03_1990_5_17_as_8b_srgb.jpg,"Prior-Hamblin School, Prior 1806 - 1873",Unsure,,Prior-Hamblin School,,,,,,,
4665,0005955.jpeg,Portrait of a Little Girl Picking Grapes,1840-50,1840,1845,1850,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/MMA_IAP_10313503980;prevRouteTS=1568737989538;iap=true,https://mdxdv.artstor.org/thumb/imgstor/size1/met/d0001/met_iap_dp221115_as_8b_srgb.jpg,American,Anonymous,,,,,,,,,
4666,0005957.jpeg,Portrait of a Lady,about 1840,,1840,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_BOSTON_103839705;prevRouteTS=1568737989538,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/boston/bmfa.e5070.jpg,Alvan Fisher,Alvan Fisher,,,,,,,,,
4667,0005958.jpeg,Portrait of a Gentleman,ca. 1850,,1850,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_SAAM_103809592;prevRouteTS=1568737989538,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/saam/saam.1959.7.23_1a.jpg,"Unidentified, North American; American, n.d., (Artist),",Anonymous,,,,,,,,,
4668,0005959.jpeg,Portrait of Mary Mattingly,1850,,1850,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_33261502;prevRouteTS=1568737989538,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/13333026.jpg,John James Trumbull Arnold,John James Trumbull Arnold,,,,,,,,,
4669,0005961.jpeg,Portrait of Hosea Ballou II,ca. 1850,,1850,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_42262876;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/13108324.jpg,"Ballou, Giddings Hyde",Giddings Hyde Ballou,,,,,,,,,
4670,0005962.jpeg,Portrait of a Gentleman,about 1840,,1840,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_BOSTON_103839704;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/boston/bmfa.e4914.jpg,Alvan Fisher,Alvan Fisher,,,,,,,,,
4671,0005963.jpeg,Portrait of a Lady,1851,,1851,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_SAAM_103812683;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/saam/saam.1987.68_1a.jpg,"George H. Hite, North American; American, active 1835-1880; died ca. 1880, (Artist),",George H. Hite,,,,,,,,,
4672,0005964.jpeg,Portrait of General Winfield Scott (1786-1866),1851,,1851,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_39986776;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/21766261.jpg,Miner K. Kellogg,Miner K. Kellogg,,,,,,,,,
4673,0005966.jpeg,Young Girl in Blue Dress,1852,,1852,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AAFOLKAIG_10313142792;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/afa/d0001/afa_p14.2000.2_8b_srgb.jpg,William Matthew Prior (1806-1873),William Matthew Prior,,,,,,,,,
4674,0005968.jpeg,Eliza Trowbridge Hall,1852,,1852,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_41316462;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/20641825.jpg,Jared Bradley Flagg,Jared Bradley Flagg,,,,,,,,,
4675,0005969.jpeg,Portrait of a Young Man,1852,,1852,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10311809976;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/38920_post_8b.jpg,"Towle, Eunice Makepeace (American, 1782-1862) (attributed to)",Unsure,,,Eunice Makepeace Towle,,,,,,
4676,0005972.jpeg,Self Portrait,1852,,1852,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000930071;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d5345/41822000930071.jpg,"Healey, George, 1808-1894",George Healey,,,,,,,,,
4677,0005973.jpeg,Portrait of Hannah Muncy Smith,1852,,1852,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_32668881;prevRouteTS=1568738003159;iap=true,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/12516523.jpg,"William Sidney Mount, American, 1807-1868",William Sidney Mount,,,,,,,,,
4678,0005974.jpeg,Portrait of Millard Fillmore,ca. 1853,,1853,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_40435760;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/21770151.jpg,Lars Gustaf Sellstedt,Lars Gustaf Sellstedt,,,,,,,,,
4679,0005975.jpeg,Portrait of Mrs. Millard Fillmore,ca. 1853,,1853,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_40435762;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/21770162.jpg,Lars Gustaf Sellstedt,Lars Gustaf Sellstedt,,,,,,,,,
4680,0005976.jpeg,Portrait of John B. Carmac in Greek Costume,1853,,1853,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000914281;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d5331/41822000914281.jpg,"Gould, Walter, 1829-",Walter Gould,,,,,,,,,
4681,0005977.jpeg,Anna Powell Mason Perkins (Mrs. Henry Bromfield Rogers) (1805-1880),between 1821 and 1824,1821,1822.5,1824,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AYALEARTIG_10312578400;prevRouteTS=1568738003159;iap=true,https://mdxdv.artstor.org/thumb/imgstor/size1/yale/art/yuag_2006_225_5_02pcc.jpg,Sarah Goodridge,Sarah Goodridge,,,,,,,,,
4682,0005978.jpeg,Portrait of Moses Quinby,n.d.,1776,1815,1854,guess,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_42017503;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/22603656.jpg,"John Brewster (Hampton, Connecticut , 1766 - 8/13/1854, Buxton, Maine)",John Brewster,,,,,,,,,
4683,0005980.jpeg,Portrait of a Man,1854,,1854,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10311809694;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/36347_post_8b.jpg,"Mount, Shepard Alonzo (American, 1804-1868)",Shepard Alonzo Mount,,,,,,,,,
4684,0005981.jpeg,Mrs. Abbott Lawrence (Katherine Bigelow),about 1855,,1855,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMBOSTONIG_10313626259;prevRouteTS=1568738003159;iap=true,https://mdxdv.artstor.org/thumb/imgstor/size1/aboston/d0001/mfa_boston_cr2961-d1_8b_srgb.jpg,"Chester Harding, American, 1792-1866",Chester Harding,,,,,,,,,
4685,0005983.jpeg,Portrait of Dr. Lewis D. Lyons,about 1855,,1855,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/13799858;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/13799858.jpg,"Barton Stone Hays (American, 1826-1914)",Barton Stone Hays,,,,,,,,,
4686,0005984.jpeg,Portrait of Alice Lyons,about 1855,,1855,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/13799859;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/13799859.jpg,"John Jacob Hegler (American, 1812-1856)",John Jacob Hegler,,,,,,,,,
4687,0005985.jpeg,George Moore Harpel,c. 1855,,1855,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10311811867;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/37370_post_8b.jpg,"Raab op.1853 (American, op.1853) (attributed to)",Unsure,,,Raab,,,,,,
4688,0005986.jpeg,Hiram Sibley Portrait,1855,,1855,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SS7729579_7729579_2152619;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c7729579/51435.jpg,"Huntington, Daniel P.",Daniel P. Huntington,,,,,,,,,
4689,0005988.jpeg,Portrait of a Boy,1856,,1856,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_MINIAPOLIS_103821371;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/miniapolis/mia_.7828c.jpg,"James B. Read, North American; American, active 1849-1870, (painter),",James B. Read,,,,,,,,,
4690,0005989.jpeg,Young Boy Holding a Bow and Arrow with a Drum on the Floor,by 1856,1826,1856,1856,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/TERRA_DB_103997186;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/terra/1992.123.jpg,"William Matthew Prior (American, 1806-1873)",William Matthew Prior,,,,,,,,,
4691,0005990.jpeg,Portrait of Freeman Cary,ca. 1856,,1856,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_SAAM_103811619;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/saam/saam.1983.95.165.jpg,"Robert S. Duncanson, North American; American, 1821/1822-1872, (Artist),",Robert S. Duncanson,,,,,,,,,
4692,0005991.jpeg,Self-Portrait,1856,,1856,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10311811573;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/38198_post_8b.jpg,"Peale, Mary Jane (American, 1826-1902)",Mary Jane Peale,,,,,,,,,
4693,0005992.jpeg,"Portrait of Sarah Sully, Wife of the Artist","1806, retouched 1856",,1806,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_PHILADELPHIA_103882982;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/phil/pma_1962-193-2.jpg,"Thomas Sully, American (born England), 1783 - 1872",Thomas Sully,,,,,,,,,
4694,0005993.jpeg,The Bone Player,1856,,1856,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMBOSTONIG_10313626010;prevRouteTS=1568738003159;iap=true,https://mdxdv.artstor.org/thumb/imgstor/size1/aboston/d0001/mfa_boston_sc812_8b_srgb.jpg,"William Sidney Mount, American, 1807-1868",William Sidney Mount,,,,,,,,,
4695,0005996.jpeg,Harriet E. Hulse (Mrs. William J. Felthousen) (1840-1921),1842,,1842,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AYALEARTIG_10312578396;prevRouteTS=1568738003159;iap=true,https://mdxdv.artstor.org/thumb/imgstor/size1/yale/art/yuag_2006_225_1_02pcc.jpg,Edward Samuel Dodge,Edward Samuel Dodge,,,,,,,,,
4696,0005997.jpeg,Portrait of Leonard Woods,ca. 1857,,1857,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_42016080;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/22602595.jpg,"Jesse Atwood (New Hampshire, ca. 1802 - after 1857)",Jesse Atwood,,,,,,,,,
4697,0005999.jpeg,Portrait of Martha Washington,1858,,1858,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822001393238;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d5444/41822001393238.jpg,"Peale, Rembrandt, 1778-1860",Rembrandt Peale,,,,,,,,,
4698,0006001.jpeg,James Nathaniel Reynolds,1858,,1858,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10311806796;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/33560_post_8b.jpg,"American School, New York (1851-1900) (American)",Anonymous,,American School,,,,,,,
4699,0006003.jpeg,Thomas Sully,1859,,1859,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10311811578;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/38165_post_8b.jpg,"Peale, Rembrandt (American, 1778-1860)",Rembrandt Peale,,,,,,,,,
4700,0006004.jpeg,Portrait of Henry Wadsworth Longfellow,1859,,1859,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_42019649;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/22702380.jpg,Thomas Buchanan Read (1822 - 1872),Thomas Buchanan Read,,,,,,,,,
4701,0006005.jpeg,Charles Frederick Mayer,1859,,1859,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10311808458;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/34371_post_8b.jpg,"Mayer, Frank Blackwell (American, 1827-1899)",Frank Blackwell Mayer,,,,,,,,,
4702,0006009.jpeg,Portrait of the Painter,1859,,1859,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_METRO_103826367;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/metro/mma_.ap34.134.r.jpg,"John La Farge , 1835-1910",John La Farge,,,,,,,,,
4703,0006011.jpeg,Self Portrait,c. 1860,,1860,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_DETROIT_1039543225;prevRouteTS=1568738003159,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/detroit/dia_.2836_srgb.jpg,"Eastman Johnson, North American; American, 1824-1906",Eastman Johnson,,,,,,,,,
4704,0006012.jpeg,Thomas Cantwell Healy,c. 1860,,1860,,yes,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10311809011;prevRouteTS=1568738017385,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/35298_post_8b.jpg,"Healy, George Peter Alexander (American, 1813-1894)",George Peter Alexander Healy,,,,,,,,,
4705,0006013.jpeg,Self Portrait,1860,,1860,,,North America,United States,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_DETROIT_1039543911;prevRouteTS=1568738017385,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/detroit/dia_.3330_srgb.jpg,"Charles Loring Elliott, North American; American, 1812-1868",Charles Loring Elliott,,,,,,,,,
